web-scraper-order,web-scraper-start-url,item
"1566203434-1079","https://study.baidu.com/tiku","[题目]
下列社会关系中，不属于民事法律关系的是（    ）A买卖关系B师生关系C借贷关系D共有关系题型: 单选题|难度: 简单|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：B解析：知识点：
[知识点：]
民事权利和义务"
"1566203434-926","https://study.baidu.com/tiku","[题目]
张某和李某于2015年10月登记结婚，后因性格不合于2017年4月离婚。下列属于夫妻共同财产的是（    ）①2014年李某购得房屋一套，2015年11月卖出获得增值的10万元
②结婚时张某收到的礼金4万元
③2016年李某因工伤获伤残补助费10万元
④2017年5月张某获得3月份发表的小说稿酬1万元A①②B①③C②④D③④题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：知识点：
[知识点：]
家庭与婚姻,民事权利和义务"
"1566203434-943","https://study.baidu.com/tiku","[题目]
家住南京的老林与郑某再婚，遭到同住一起的女儿林某的再三阻挠，但他们最终成婚并生活在了一起。后来老林生病住院，其女儿林某对他不闻不问，老林很生气，一怒之下将林某赶走。

不久老林去世，因为老林房子的问题，林某与郑某闹到了法庭上。在庭审中，二人都出示了一份老林写给自己的遗嘱。郑某遗嘱上所署的时间比林某的晚且已公证，郑某还出示了老林把房子赠与自己的遗嘱录音带一盒。最终法院把房子的所有权判给了郑某。1.法院为什么要把房子的所有权判给郑某？1.上述房产纠纷案例给我们什么启示？题型: 材料分析题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：【分析】第(1)问，首先回答证据的含义及其重要性，然后根据材料分析郑某的证据更充分，所以赢得了官司。第(2)问应从证据的重要性角度回答。【分析】第(1)问，首先回答证据的含义及其重要性，然后根据材料分析郑某的证据更充分，所以赢得了官司。第(2)问应从证据的重要性角度回答。知识点：
[知识点：]
法律救济"
"1566203434-960","https://study.baidu.com/tiku","[题目]
张老先生于10多年前丧偶，一直未再婚，自己既当爹又当妈，把儿子抚养成人。儿子大学毕业后成家立业，张老先生独居日久，深感孤独寂寞。在一次社区老人聚会中，张老先生偶遇离异的沈老太太。相似的人生经历、共同的兴趣爱好，令两人颇感慰藉，他们遂决定共同生活。双方儿女得知后均表示反对。张老先生的儿子称，如果父亲再婚，就断绝父子关系，不再赡养老人。沈老太太的女儿觉得母亲这么大年纪还要再婚，自己很没面子，便对母亲说，如果再婚，宁可放弃继承权，也不会再管她的任何事。1.子女是否有权利干涉父母的再婚？为什么？1.张子、沈女能否以断绝父子关系，放弃继承权为由拒绝赡养父母？请简要说明理由。题型: 材料分析题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：【分析】细读案例，根据家庭婚姻的知识分析，要先明确案情中事实之间的关系，最后确定适用的法律，有理有据地组织答案。【点评】本题主要考查家庭与婚姻，需要考生对基础知识熟练掌握。【分析】细读案例，根据家庭婚姻的知识分析，要先明确案情中事实之间的关系，最后确定适用的法律，有理有据地组织答案。【点评】本题主要考查家庭与婚姻，需要考生对基础知识熟练掌握。知识点：
[知识点：]
家庭与婚姻"
"1566203434-952","https://study.baidu.com/tiku","[题目]
阅读材料,回答问题:
材料一　原告孙先生诉称,其于2013年4月19日在被告处购买了2套女士西服套装,价款共计人民币5 480元。该商品标识面料成分为100%棉。孙先生委托相关检验所对该商品进行检验,结果表明面料成分是棉及氨纶。原告认为,被告存在欺诈行为,故起诉至法院要求:被告退货、返还商品价款5 480元,并赔偿5 480元;支付鉴定费100元及诉讼费用。法院经审理认为,被告销售的商品衣物成分与标识不符,商品虽然存在瑕疵,但并不存在以假充真,以次充好等欺诈行为,于是判决被告为原告退货,返还原告货款5 480元,而对原告其他主张不予支持。
材料二　作为一家装饰企业,合肥景龙公司的经营者一直将重合同看成自己企业的信誉,将守信用当成成就商机的条件。他们除使用行业规范的合同文本外,还在文本中明确双方的权益范围,并在诚信的原则、品牌的设计、质量的监督、工程的安排等各方面均有职责分明的条款。景龙公司以严谨的合同条款来检验自己的施工质量,在广大消费者中赢得美誉。业主魏先生在其填写的工程质量验收单中对景龙的施工这样评价:“景龙第六工程处施工认真负责,客户放心,质量优等,设计一流。”景龙公司树立起自己的品牌,到目前为止,已连续多年获得“重合同、守信誉”单位光荣称号。1.材料一中被告的违约属于哪种类型?说明其含义。1.请根据生活经验和法律知识,列举生活中几种属于合同法调整范围的情形。1.对比两则材料,你能获得什么启示?题型: 材料分析题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
民事权利和义务"
"1566203434-1043","https://study.baidu.com/tiku","[题目]
材料一　王某兴高采烈地拿到了全国第一家“一人公司”的法人营业执照。因为，经过修订的《中华人民共和国公司法》对于“一人有限责任公司”首次作了特别规定。

材料二　《中华人民共和国治安管理处罚法》施行，使苦于噪声骚扰的居民有了与之抗争的新法律武器。
材料三　2012年9月24日，成都市中级人民法院对王立军案一审宣判，王立军因循私枉法、滥用职权、叛逃并受贿判处有期徒刑15年。
试根据上述材料归纳法的基本特征和作用。题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
生活在社会主义法治国家"
"1566203434-937","https://study.baidu.com/tiku","[题目]
某市A县某化工有限公司未经批准擅自在本县一河流内设置排污口,排放大量工业废水,造成了严重的环境污染。A县环保局经过调查,对该化工有限公司作出了停业整顿,并处9万元罚款的处罚决定。对此,该化工有限公司不服,认为处罚太重。1.如果该化工有限公司申请行政复议,应该向哪些机关提出?为什么?1.行政复议与诉讼相比有何优越性?题型: 材料分析题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：【分析】本题考查学生对行政复议制度的认识能力。第(1)问,根据规定,当事人可以向作出具体行政行为的行政机关的上一级行政机关申请行政复议,也可以向本级人民政府申请行政复议,因此该化工有限公司可以向A县政府或市环保局申请行政复议。第(2)问,根据所学知识回答即可。【点评】本题主要考查法律救济，需要考生对基础知识熟练掌握。【分析】本题考查学生对行政复议制度的认识能力。第(1)问,根据规定,当事人可以向作出具体行政行为的行政机关的上一级行政机关申请行政复议,也可以向本级人民政府申请行政复议,因此该化工有限公司可以向A县政府或市环保局申请行政复议。第(2)问,根据所学知识回答即可。【点评】本题主要考查法律救济，需要考生对基础知识熟练掌握。知识点：
[知识点：]
法律救济"
"1566203434-1024","https://study.baidu.com/tiku","[题目]
中华人民共和国国务院第629号令：《农业保险条例》经2012年10月24日国务院第222次常务会议通过，现予以公布，自2013年3月1日起施行。

结合材料，谈谈我们应该怎样建设社会主义法治国家。题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
生活在社会主义法治国家"
"1566203434-974","https://study.baidu.com/tiku","[题目]
某市A县某化工有限公司未经批准擅自在本县一河流内设置排污口，排放大量工业废水，造成严重环境污染。A县环保局经过调查，对该化工有限公司作出了停业整顿，并处9万元罚款的处罚决定。对此，该化工有限公司不服，认为处罚太重。1.如果该化工有限公司申请行政复议，应该向哪些机关提出？为什么？1.选择行政复议与诉讼相比有何优越性？题型: 材料分析题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：【分析】本题考查学生对行政复议制度的认识。第(1)问，根据规定，当事人向作出具体行政行为的行政机关的上一级行政机关申请行政复议，也可以向本级人民政府申请行政复议，因此该化工有限公司可以向A县政府或市环保局申请行政复议。第(2)问，根据教材表述回答。【点评】本题主要考查法律救济，需要考生对基础知识熟练掌握。【分析】本题考查学生对行政复议制度的认识。第(1)问，根据规定，当事人向作出具体行政行为的行政机关的上一级行政机关申请行政复议，也可以向本级人民政府申请行政复议，因此该化工有限公司可以向A县政府或市环保局申请行政复议。第(2)问，根据教材表述回答。【点评】本题主要考查法律救济，需要考生对基础知识熟练掌握。知识点：
[知识点：]
法律救济"
"1566203434-997","https://study.baidu.com/tiku","[题目]
2013年1月20日，某公路局与居民张先生达成《城市房屋拆迁(产权调换)补偿安置协议书》。协议约定：公路局补偿张先生房屋各项费用13万元，并为张先生提供价值30万元的产权调换房；而张先生应在协议签订起7日内预付15万元产权调换房价款，并将房屋腾空。协议签订后，张先生领取了拆迁房屋补偿款，并支付了15万元的产权调换房价款后，以补偿太低为由拒不搬迁，影响了公路局的施工。2013年3月，公路局在催促无效后向法院提起诉讼。1.本案中的居民张先生是怎样违反合同履行原则的？1.张先生应承担怎样的法律责任？题型: 材料分析题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：【分析】第(1)问，首先回答张先生违背了什么原则，然后结合材料分析是如何违背这些原则的。第(2)问，张先生不履行合同要求，即构成违约，应赔偿公路局因延误施工造成的经济损失，并立即搬出拆迁房。。【点评】本题主要考查信守合同与违约，需要考生对基础知识熟练掌握。【分析】第(1)问，首先回答张先生违背了什么原则，然后结合材料分析是如何违背这些原则的。第(2)问，张先生不履行合同要求，即构成违约，应赔偿公路局因延误施工造成的经济损失，并立即搬出拆迁房。。【点评】本题主要考查信守合同与违约，需要考生对基础知识熟练掌握。知识点：
[知识点：]
信守合同与违约"
"1566203434-1031","https://study.baidu.com/tiku","[题目]
小学生童童(8岁)用压岁钱到某商店购买了价值400元一台的游戏机。童童父亲知道后便到商店要求退货，但售货员不同意，经与商店领导交涉仍不能退货，童童父亲便将商店告上了法院。商店辩称这是一起公平买卖、童叟无欺的民事法律行为，法律应予以保护；而童童父亲则认为这不是一起民事法律行为。

请问法院会如何处理？为什么？题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
民事权利和义务"
"1566203434-1018","https://study.baidu.com/tiku","[题目]
2010年3月12日，中国法院网报道，2000年以来，我国各级法院判决生效的未成年人犯罪人数平均每年上升13％左右，并呈现出：农村高于城市、西部高于东部、男性多于女性、团伙犯罪和犯重罪比率高、犯罪年龄低、文化程度低等特点。

根据调查发现，未成年人犯罪的原因是多方面的，综合起来主要有家庭、学校、社会以及未成年人自身等因素，而不良家庭环境是诱发未成年人犯罪的第一危险源。
结合上述材料分析，父母为防止未成年人犯罪的发生应承担哪些方面的义务?题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
家庭与婚姻"
"1566203434-942","https://study.baidu.com/tiku","[题目]
2012年5月1日，甲先生和乙女士在未办理结婚登记的情况  下举办了婚礼，以夫妻名义共同生活在甲出资购买并登记于甲名下的一套住房里。2013年9月，甲在未告知乙的情况下，将该房屋卖给陈某，并和陈某以传真的方式对该房的价款、付款期限、交房  时间等主要内容予以确认，陈某支付了全部房款，甲将房产证原件交给了陈某。乙知道后，在陈某办理房屋过户手续前向法院起诉，称甲将房屋卖给陈某时没有和作为妻子的她商量，而且甲与陈某未签订书面合同，故购房合同不成立。  结合所学知识，回答下列问题并分别说明理由。1.乙  的说法是否有法律依据？1.在乙起诉时，该房屋的所有权属于谁？题型: 材料分析题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：【分析】第(1)问，乙起诉的原因有两点：一是甲没有和作为妻子的她商量，二是甲和陈某未签订书面合同。结合教材知识分析乙的说法是否有法律依据，甲乙只举行婚礼而没有登记，不符合结婚的法定程序；甲和陈某以传真的方式确认购房的具体内容，合同已成立。第(2)问，根据不动产的所有权以登记为准的原则，陈某还未办理房屋过户手续，所有权仍然属于甲所有。

【点评】本题主要考查家庭与婚姻，需要考生对基础知识熟练掌握。【分析】第(1)问，乙起诉的原因有两点：一是甲没有和作为妻子的她商量，二是甲和陈某未签订书面合同。结合教材知识分析乙的说法是否有法律依据，甲乙只举行婚礼而没有登记，不符合结婚的法定程序；甲和陈某以传真的方式确认购房的具体内容，合同已成立。第(2)问，根据不动产的所有权以登记为准的原则，陈某还未办理房屋过户手续，所有权仍然属于甲所有。

【点评】本题主要考查家庭与婚姻，需要考生对基础知识熟练掌握。知识点：
[知识点：]
家庭与婚姻"
"1566203434-930","https://study.baidu.com/tiku","[题目]
陈女士与丈夫（王某）结婚20年，生活由清贫慢慢变得富裕起来，可好日子没过多久，丈夫就因心脏病突发在出差途中过世。丈夫去世，已经给了陈女士沉重的打击，但更让她想不到的是，丈夫刚过世，一个自称是丈夫生前情人的人（刘某），带着她与丈夫生的儿子（小王），拿着2006年丈夫立下的遗嘱，想要分得一半家产。结合材料，运用《生活中的法律常识》中的相关知识，回答下列问题：1.从婚姻法的角度，说明本案中刘某与王某所生之子（小王）是否有权继承王某的财产。1.若刘某通过民事诉讼维权，可提出哪些诉讼请求？题型: 材料分析题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
家庭与婚姻"
"1566203434-1068","https://study.baidu.com/tiku","[题目]
张大妈的承包地被乡政府修路占用了,乡政府也给了一些补偿款,但张大妈嫌太少,多次到乡政府要求增加补偿,但都没得到答复。为此,张大妈可以(　　)A到仲裁委员会申请仲裁B到县政府请求行政复议C到村民委员会申请调解D到公安机关申请强制执行题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：B解析：知识点：
[知识点：]
法律救济"
"1566203434-1007","https://study.baidu.com/tiku","[题目]
材料一16岁的小边涉嫌多次盗窃被拘留。开庭审理前，小边提出委托自己在大学读书的哥哥为自己辩护。

材料二葛老汉平整宅基地时用推土机把邻居王大妈家宅基地的一角推掉十余立方米土方，并将推出的位置占为己有。王大妈多次要求葛老汉退还多推出的地方，村干部也屡次做工作，都被葛老汉拒绝。王大妈遂告到法院。在诉讼过程中，王大妈无意间发现审理此案的法官是葛老汉的大侄子，遂要求换法官。
材料三尚全的父亲开了一家小饭馆，生意十分红火。一天，区卫生局来检查卫生，以厨房不符合卫生标准为由，没收了卫生许可证，并罚款1 000元。尚全的父亲对这一行政处罚不服，起诉到法院。法院一审认为卫生局的处罚过重，判决将罚款数额减为800元。但尚全的父亲认为自己根本不该受罚，因此不服一审判决，要求重新审理。
根据我国的现行法律，以上三人的请求能获得准许吗？为什么？题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
法律救济"
"1566203434-962","https://study.baidu.com/tiku","[题目]
张某、胡某、马某三人原系好友。有一天，三人逛街，胡某在商店看到一款心仪已久的手机，因所带现金不够，便向张某借了现金1500元，购买了手机。几个月后，胡某记忆模糊，将钱还给了马某。当时马某正缺钱用，误以为胡某知道此事而送钱给自己，故欣然收下。不久，张某要求胡某还钱，胡某才发觉当初还错了人，遂向马某要求归还。马某以钱是胡某主动赠与为由拒绝归还。1.胡某与张某、胡某与马某之间是否存在合同关系？请简要说明理由。1.本案在实体法上应当如何处理？题型: 材料分析题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：【分析】第(1)问，考查合同的特征及形式，依据课本知识分析即可。第(2)问，考查合同的法律效果，不难回答。【点评】本题主要考查信守合同与违约，需要考生对基础知识熟练掌握。【点评】本题主要考查信守合同与违约，需要考生对基础知识熟练掌握。【分析】第(1)问，考查合同的特征及形式，依据课本知识分析即可。第(2)问，考查合同的法律效果，不难回答。【点评】本题主要考查信守合同与违约，需要考生对基础知识熟练掌握。【点评】本题主要考查信守合同与违约，需要考生对基础知识熟练掌握。知识点：
[知识点：]
信守合同与违约"
"1566203434-976","https://study.baidu.com/tiku","[题目]
A公司委托B公司处理废弃物，双方约定：B公司应按专业要求对废弃物进行环保处理；若产生纠纷，可同时向仲裁机构申请仲裁和向人民法院起诉。为节约成本，B公司未按专业要求进行环保处理，直接将废弃物倾倒在山坡草丛中。受高温暴雨影响，废弃物腐烂殆尽，植被遭到严重污染，很多农户的鸡吃了受污染的草后死亡。农户找到A公司要求赔偿，A公司赔偿农户后，要求B公司承担法律责任，B公司以高温暴雨属不可抗力为由拒绝承担责任。纠纷产生后，调解无果，A公司和B公司未达成任何协议。
运用《生活中的法律常识》中的相关知识，结合本案，回答下列问题：1.判断A公司与B公司关于纠纷解决方式的约定是否有效，并指出理由。1.若A公司的主张成立，指出B公司应承担违约责任的方式，并具体说明理由。题型: 综合题|难度: 困难|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
生活在社会主义法治国家"
"1566203434-1014","https://study.baidu.com/tiku","[题目]
“空口无凭，立字为据。”从合同法的相关知识来看，这句话包含了怎样的道理？题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
信守合同与违约"
"1566203434-1035","https://study.baidu.com/tiku","[题目]
2012年秋季，花生价格上扬，一些生产花生油的企业因购买不到花生而停产。2013年春，生产花生油的A企业和B农场签订了收购10万吨花生米的合同，合同规定每千克花生米10元。2013年秋，花生米价格下跌，A企业以市场价格下跌为由，要求以每千克花生米9.5元的价格成交，B农场不同意，发生纠纷。

运用有关知识分析A企业的行为是否合法。为什么？题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
信守合同与违约"
"1566203434-958","https://study.baidu.com/tiku","[题目]
在次《生活中的法律常识》课上，老师要求同学们讨论权利和义务的关系，大家各抒己见，讨论非常热烈：
甲同学认为：“法律就是规定公民应该享有的权利，没有必要履行什么义务。”
乙同学认为：“在社会主义国家里，人民是国家的主人，更多的是履行义务，权利可要可不要。”
丙同学认为：“坚持依法办事，就要坚持尊重个人合法权益与承担社会责任相统一。把权利和义务统一起来。”
你认为谁的观点正确？请说明一下你的理由。题型: 辨析题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
生活在社会主义法治国家"
"1566203434-953","https://study.baidu.com/tiku","[题目]
15岁的中学生小赵，在2012年暑假期间因涉嫌抢劫被拘留。他的父母下岗，没钱请律师，找到了区法律援助中心。陈律师受中心指定和小赵父母的委托担任辩护人。他通过调查了解到，小赵为人老实，性格内向，此次涉嫌犯罪很大程度系别人胁迫作案；且案发后有自首表现，能如实交代案件的情况。庭审时，陈律师在辩护词中认为，从一定角度看，小赵应该为此案的受害者，不构成犯罪。最终法院经过核实，判决小赵无罪。1.小赵父母无钱请律师，为什么还能请陈律师担任辩护人？1.结合材料分析律师担任辩护人的职能。题型: 材料分析题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：【分析】本题以未成年人小赵的刑事诉讼案为背景，考查学生对我国法律援助制度的认识以及对律师职能的理解。第(1)问，首先阐述我国有关法律援助制度的规定，然后结合材料指出小赵符合哪项规定获得陈律师的免费帮助；第(2)问，结合材料从维护当事人的权利和保证法律的公正两个角度分析律师的职能。【点评】本题主要考查法律救济，需要考生对基础知识熟练掌握。【分析】本题以未成年人小赵的刑事诉讼案为背景，考查学生对我国法律援助制度的认识以及对律师职能的理解。第(1)问，首先阐述我国有关法律援助制度的规定，然后结合材料指出小赵符合哪项规定获得陈律师的免费帮助；第(2)问，结合材料从维护当事人的权利和保证法律的公正两个角度分析律师的职能。【点评】本题主要考查法律救济，需要考生对基础知识熟练掌握。知识点：
[知识点：]
法律救济"
"1566203434-931","https://study.baidu.com/tiku","[题目]
因为工作原因，张某需要经常出差，其夫王某时有不满。后王某以张某不能照顾家庭为由，多次要求其辞职在家，做全职太太。但张某不愿放弃自己喜欢的工作。为此，二人经常吵架，感情破裂，直至离婚。离婚时，张某以结婚时二人约定王某婚前所购婚房为夫妻共同财产为由，要求分割该房产，遭到王某拒绝。于是张某携相关约定书证，将王某诉之法院。
结合材料，运用“夫妻间的人身和财产关系”的相关知识，回答下列问题。1.从人身关系看的角度，简要说明案例中王某存在的过错。1.你认为张某的主张能否得到法院的支持？请说明理由。题型: 综合题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
家庭与婚姻"
"1566203434-945","https://study.baidu.com/tiku","[题目]
马某夫妇在某市A区和B区分别拥有一套房子，A区房子由马某夫妇和小儿子马弟同住，B区房子由大儿子马哥居住。2017年8月，马某夫妇遇车祸去世。10月马弟向马哥提出要公平分割父母的房产，马哥以在B区房子居住了15年为由，提出拥有该房屋的所有权。两人争执不下，马弟遂向法院起诉。在诉讼过程中，马哥发现本案审判员朱某是马弟女朋友的姐夫。结合材料，运用《生活中的法律常识》中的相关知识，回答下列问题：1.马哥能否以居住时间长短为由取得B区房屋的所有权？请简述理由。1.在诉讼过程中，马哥是否有申请朱某回避的权利？请简述理由。题型: 材料分析题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
民事权利和义务"
"1566203434-1081","https://study.baidu.com/tiku","[题目]
当未成年人的生命健康权遇到侵害时，要做到(　　)  ①大义凛然，舍生取义　②敢于斗争、善于斗争、学会自护自救　
③从实际出发、讲究策略、切实保护自己④赶紧回避、忍受屈辱、少惹麻烦A①②B②③C③④D①④题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：B解析：知识点：
[知识点：]
民事权利和义务"
"1566203434-991","https://study.baidu.com/tiku","[题目]
镜头一  小李与某婚庆公司签订了婚庆服务合同，约定由该公司提供各项婚礼服务。为此，小李预交了费用。婚礼当天，婚庆公司按照合同约定提供了服务，但事后当小李索取婚礼现场光盘时，却被告知遗失。小李遂诉至法院。
镜头二  谢先生与某饭店签订了为期半年的租房合同，租用标准间1套。4个月后，饭店突然以谢先生私装传真机等理由要求提高房租，被谢先生拒绝。饭店遂对房间采取了停水、停电及锁房门等措施，迫使谢先生租期未满另觅他处，造成极大损失。谢先生将饭店告上法庭。1.试分析上述案例中的婚庆公司和饭店分别违反了哪项合同履行原则。1.婚庆公司和饭店应该承担什么责任？题型: 材料分析题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
信守合同与违约"
"1566203434-946","https://study.baidu.com/tiku","[题目]
材料一   王某到某公司应聘填写录用人员情况登记表时，隐瞒了自己曾先后2次受行政、刑事处分的事实，与公司签订了3年期限的劳动合同。一个月后，该公司收到当地检察院对王某的起诉决定书。经公司进一步调查得知，王某曾因在原单位盗窃电缆受到严重警告处分，又盗窃原单位苫布被查获，因王某认罪态度较好，故不起诉。该公司得知此事后解除了与王某的劳动关系。

材料二   赵某是某出租汽车公司司机。2010年10月，该公司与赵某续签承包合同。合同规定：赵某每年向单位上交承包利润后，本人的病、伤、残、亡等企业均不负责。在一次交通事故中，赵某负伤致残。赵某要求公司解决其伤残保险待遇问题。公司认为合同中已经明确规定，企业不应负责。
请回答下列问题：1.王某所在公司的做法有没有违法?说明理由。1.赵某所在公司的说法对吗?为什么？题型: 材料分析题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：【分析】本题通过两个生活中的典型案例考查订立劳动合同的原则、无效劳动合同等知识，考查理论联系实际的能力。材料一中王某隐瞒事实真相，明显没有遵循诚实信用原则，所签合同没有法律约束力，公司可以解除合同；材料二中赵某与公司所签合同条款违反了法律、法规规定，也属于无效条款，公司应该承担伤残保险费用，其说法不正确。【点评】本题主要考查世界是永恒发展的，需要考生对基础知识熟练掌握。【分析】本题通过两个生活中的典型案例考查订立劳动合同的原则、无效劳动合同等知识，考查理论联系实际的能力。材料一中王某隐瞒事实真相，明显没有遵循诚实信用原则，所签合同没有法律约束力，公司可以解除合同；材料二中赵某与公司所签合同条款违反了法律、法规规定，也属于无效条款，公司应该承担伤残保险费用，其说法不正确。【点评】本题主要考查世界是永恒发展的，需要考生对基础知识熟练掌握。知识点：
[知识点：]
劳动就业与守法经营"
"1566203434-1040","https://study.baidu.com/tiku","[题目]
  2014年3月5日,李克强总理在政府工作报告中指出,坚持实施就业优先战略和更加积极的就业政策,优化就业创业环境,以创新引领创业,以创业带动就业。要开发更多就业岗位,实施不间断的就业创业服务。加大对城镇就业困难人员帮扶力度,统筹农村转移劳动力、退役军人等就业工作。努力实现更加充分、更高质量就业,使劳动者生活更加体面、更有尊严。
结合材料运用经济生活知识,说明如何解决我国的就业问题。题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
劳动就业与守法经营"
"1566203434-1077","https://study.baidu.com/tiku","[题目]
阅读材料：甲方：方圆大厦施工方
乙方：小明的爸爸
小明爸爸是一位建筑工人，口头和同乡的包工头约定加入了方圆大厦建筑施工工作。时近春节，小明爸爸希望包工头发放拖欠半年之久的工资购物探家。包工头各种借口托词不给，小明爸爸负气工作，不慎从松动的二层脚手架上跌落，被送进了医院救治。包工头说这是小明爸爸自己不小心，公司不负责医药费用。
关于这一案例，下列分析正确的是（    ）
①小明爸爸只能通过向法院起诉的途径来解决欠薪和医药费的问题
②小明爸爸与包工头间的口头约定没有法律效力，小明爸爸的权益不受法律保护
③小明爸爸作为劳动者有获得劳动报酬的权利，包工头拖欠劳动者工资是违法的
④甲方应提供符合国家安全卫生标准的劳动作业场所和必要的劳动防护用品，小明爸爸的事故主要是脚手架松动导致的，甲方应该承担因公负伤的乙方的医药费A①②B①④C②③D③④题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：D解析：知识点：
[知识点：]
信守合同与违约"
"1566203434-996","https://study.baidu.com/tiku","[题目]
 某电视总公司未经本人许可，擅自出版发行含有两位著名演员在历届春节联欢晚会上表演的8个小品在内的VCD光盘。1.该电视总公司的行为侵害了两位著名演员哪些民事权利？1.为确保社会成员的合法权益，公民和法人应该怎样合理合法从事民事活动? 题型: 材料分析题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
民事权利和义务"
"1566203434-1009","https://study.baidu.com/tiku","[题目]
4月，河北某县与某著名歌星周某签订一份演出合同，合同约定在5月1日当天为其展销会演唱歌曲两首，该县支付演出费5万元。但在演出前半小时，周某提出费用太低，要求追加3万元，否则将拒绝参加演出。该县为使展销会顺利召开，被迫答应周某要求并同时支付了8万元演出费。展销会结束后，该县将周某告上法庭，要求退还3万元追加演出费。

你认为，周某应该将追加的3万元演出费退还给该县吗？为什么？题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
信守合同与违约"
"1566203434-1056","https://study.baidu.com/tiku","[题目]
李非与王虹于2010年5月1日结为夫妻，但在婚后谁主内、谁主外及未来孩子的姓氏等问题上观点不能一致。

请从夫妻人身关系的角度给李非与王虹提出建议。题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
家庭与婚姻"
"1566203434-1086","https://study.baidu.com/tiku","[题目]
关于起诉，下列说法中正确的是（  ）
①是在民事诉讼和行政诉讼中，原告向法院提出的诉讼请求②俗称“告状”
③是迈向诉讼程序的第一步           ④起诉必然导致诉讼的成立A①②③B①②④C①③④D②③④题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：A解析：知识点：
[知识点：]
法律救济"
